ENSG00000278195	0	0	0
ENSG00000226233	3	0	3
ENSG00000187045	1	1	0
ENSG00000230712	0	0	0
ENSG00000215464	157	79	78
ENSG00000100014	2	0	2
ENSG00000258555	0	0	0
ENSG00000128271	0	0	0
ENSG00000178803	1	1	0
ENSG00000100024	3	2	1
ENSG00000228923	0	0	0
ENSG00000100028	1	1	0
ENSG00000286070	0	0	0
ENSG00000178026	0	0	0
ENSG00000100031	0	0	0
ENSG00000230947	3	0	3
ENSG00000215481	0	0	0
ENSG00000284233	0	0	0
ENSG00000284070	0	0	0
ENSG00000224124	0	0	0
ENSG00000224806	31	13	18
ENSG00000224334	0	0	0
ENSG00000237601	0	0	0
ENSG00000182351	0	0	0
ENSG00000219438	0	0	0
ENSG00000100030	7	2	5
ENSG00000100330	0	14	10
ENSG00000133454	0	0	0
ENSG00000228599	565	292	275
ENSG00000284431	0	0	0
ENSG00000100359	0	0	0
ENSG00000229999	1	0	1
ENSG00000272834	0	0	0
ENSG00000227413	0	0	0
ENSG00000232564	1	1	0
ENSG00000172912	0	0	0
ENSG00000230071	17	12	5
ENSG00000231907	90	55	36
ENSG00000264661	0	0	0
ENSG00000237977	18	7	11
ENSG00000235989	0	15	17
ENSG00000133422	8	20	22
ENSG00000276664	0	0	0
ENSG00000276057	0	0	0
ENSG00000276965	0	0	0
ENSG00000275307	0	0	0
ENSG00000269987	0	4	5
ENSG00000269972	0	0	0
ENSG00000278008	0	0	0
ENSG00000182824	0	0	0
ENSG00000239989	0	0	0
ENSG00000234764	0	0	0
ENSG00000161103	0	0	0
ENSG00000215544	0	0	0
ENSG00000276095	0	0	0
ENSG00000279987	0	0	0
ENSG00000183628	0	0	0
ENSG00000283809	0	0	0
ENSG00000284294	5	1	4
ENSG00000280418	0	0	0
ENSG00000283583	0	0	0
ENSG00000237517	0	0	0
ENSG00000271275	0	0	0
ENSG00000283366	0	0	0
ENSG00000270393	0	0	0
ENSG00000241527	0	0	0
ENSG00000206739	0	0	0
ENSG00000273311	1	0	1
ENSG00000237347	8	5	3
ENSG00000281530	0	0	0
ENSG00000184983	35	14	21
ENSG00000270083	0	0	0
ENSG00000237037	1	1	0
ENSG00000213790	69	34	35
ENSG00000227370	0	0	0
ENSG00000232710	0	0	0
ENSG00000281538	0	0	0
ENSG00000226450	0	0	0
ENSG00000182057	3	2	1
ENSG00000230107	0	0	0
ENSG00000189306	13	12	18
ENSG00000100246	0	0	0
ENSG00000221890	1	1	0
ENSG00000183741	312	154	158
ENSG00000288106	0	0	0
ENSG00000235209	0	0	0
ENSG00000128383	1	1	0
ENSG00000179750	0	0	0
ENSG00000249310	0	0	0
ENSG00000244509	0	0	0
ENSG00000284554	0	0	0
ENSG00000128394	2	2	0
ENSG00000259421	0	0	0
ENSG00000239713	0	0	0
ENSG00000100324	0	0	0
ENSG00000128268	0	0	0
ENSG00000227188	0	0	0
ENSG00000100335	0	0	0
ENSG00000285025	0	0	0
ENSG00000187051	197	100	97
ENSG00000228045	2	0	2
ENSG00000286195	4	4	0
ENSG00000182902	1	0	1
ENSG00000236754	1	0	1
ENSG00000131100	174	98	76
ENSG00000099968	12	6	6
ENSG00000264757	0	0	0
ENSG00000269220	0	0	0
ENSG00000243156	5	4	2
ENSG00000093100	0	0	0
ENSG00000286990	0	0	0
ENSG00000207780	0	0	0
ENSG00000235445	0	0	0
ENSG00000234913	0	0	0
ENSG00000237446	23	13	10
ENSG00000225335	0	0	0
ENSG00000236890	0	0	0
ENSG00000235617	0	0	0
ENSG00000225225	0	0	0
ENSG00000286508	0	0	0
ENSG00000225929	0	0	0
ENSG00000100312	0	0	0
ENSG00000254499	0	0	0
ENSG00000213683	0	0	0
ENSG00000231253	0	0	0
ENSG00000228622	0	0	0
ENSG00000233632	0	0	0
ENSG00000230741	0	0	0
ENSG00000266012	0	0	0
ENSG00000253007	0	0	0
ENSG00000281295	0	0	0
ENSG00000232081	0	0	0
ENSG00000224973	0	0	0
ENSG00000100416	119	57	62
ENSG00000230634	0	0	0
ENSG00000234869	0	0	0
ENSG00000075240	0	0	0
ENSG00000232073	0	0	0
ENSG00000273082	0	0	0
ENSG00000075275	0	0	0
ENSG00000015475	4	2	2
ENSG00000100234	0	0	0
ENSG00000184164	55	31	24
ENSG00000188677	114	56	58
ENSG00000236831	0	0	0
ENSG00000237299	0	0	0
ENSG00000235759	0	0	0
ENSG00000233408	0	0	0
ENSG00000215268	38	23	15
ENSG00000213727	0	0	0
ENSG00000230643	0	0	0
ENSG00000276800	1	0	1
ENSG00000183506	18	8	10
ENSG00000252143	0	0	0
ENSG00000222352	0	0	0
ENSG00000275293	0	0	0
ENSG00000100403	6	1	5
ENSG00000167074	1	1	0
ENSG00000199865	0	0	0
ENSG00000273424	0	0	0
ENSG00000183864	0	0	0
ENSG00000100410	0	0	0
ENSG00000100413	0	0	0
ENSG00000100417	24	21	27
ENSG00000100418	3	2	2
ENSG00000196419	337	160	177
ENSG00000200332	0	0	0
ENSG00000100138	579	295	290
ENSG00000285531	0	0	0
ENSG00000207457	0	0	0
ENSG00000184208	1	4	3
ENSG00000231261	72	29	43
ENSG00000252603	0	0	0
ENSG00000266503	0	0	0
ENSG00000100209	1	1	0
ENSG00000183765	7	5	2
ENSG00000232926	0	0	0
ENSG00000093010	9	6	3
ENSG00000284031	0	0	0
ENSG00000099889	1	0	1
ENSG00000183597	3	1	2
ENSG00000208023	0	0	0
ENSG00000236540	1	0	1
ENSG00000268292	0	0	0
ENSG00000277950	0	0	0
ENSG00000284140	0	0	0
ENSG00000284464	0	0	0
ENSG00000243762	0	0	0
ENSG00000278278	0	0	0
ENSG00000099901	42	21	21
ENSG00000264346	0	0	0
ENSG00000099904	0	0	0
ENSG00000234409	0	0	0
ENSG00000233471	0	2	1
ENSG00000287146	0	0	0
ENSG00000100084	0	0	0
ENSG00000244296	1	1	0
ENSG00000185065	0	0	0
ENSG00000070010	99	87	70
ENSG00000273300	0	0	0
ENSG00000273212	0	24	34
ENSG00000093009	0	0	0
ENSG00000287652	0	0	0
ENSG00000281548	1	0	1
ENSG00000230485	0	0	0
ENSG00000225007	0	0	0
ENSG00000184702	0	0	0
ENSG00000284874	0	0	0
ENSG00000203618	0	0	0
ENSG00000185838	0	0	0
ENSG00000235776	175	83	92
ENSG00000215012	4	2	2
ENSG00000249923	3	0	3
ENSG00000040608	0	0	0
ENSG00000221039	0	0	0
ENSG00000161132	0	0	0
ENSG00000128185	0	0	0
ENSG00000273343	0	0	0
ENSG00000184470	2	2	0
ENSG00000073146	0	0	0
ENSG00000280395	1	0	1
ENSG00000073150	1	0	1
ENSG00000170638	8	4	6
ENSG00000273188	0	0	0
ENSG00000273253	0	1	1
ENSG00000272836	0	0	0
ENSG00000273137	0	0	0
ENSG00000128159	1	1	0
ENSG00000100429	0	0	0
ENSG00000188130	0	0	0
ENSG00000185386	0	0	0
ENSG00000242259	0	0	0
ENSG00000167077	6	3	3
ENSG00000206813	0	0	0
ENSG00000184068	0	0	1
ENSG00000198911	0	0	0
ENSG00000207932	0	0	0
ENSG00000159958	3	2	1
ENSG00000283829	0	0	0
ENSG00000100162	0	0	0
ENSG00000224883	0	0	0
ENSG00000183066	2	4	2
ENSG00000215347	6	5	5
ENSG00000198951	10	6	4
ENSG00000286659	0	0	0
ENSG00000177096	0	0	0
ENSG00000238498	0	0	0
ENSG00000100147	5	4	2
ENSG00000238584	0	0	0
ENSG00000100281	0	0	0
ENSG00000273176	0	0	0
ENSG00000266320	0	0	0
ENSG00000274280	0	0	0
ENSG00000282602	0	0	0
ENSG00000282041	0	0	0
ENSG00000100297	0	0	0
ENSG00000100292	0	0	0
ENSG00000138867	4	0	4
ENSG00000166862	1	1	0
ENSG00000100191	0	0	0
ENSG00000133424	4	2	2
ENSG00000241484	0	0	0
ENSG00000100298	0	0	0
ENSG00000215403	1	1	0
ENSG00000185264	0	0	0
ENSG00000128309	3	0	3
ENSG00000279738	26	16	11
ENSG00000207227	0	0	0
ENSG00000278948	1	1	0
ENSG00000128346	0	1	1
ENSG00000272582	0	0	0
ENSG00000100142	74	43	33
ENSG00000284289	0	0	0
ENSG00000284266	0	0	0
ENSG00000222044	1	0	1
ENSG00000273214	0	0	0
ENSG00000100151	1	1	0
ENSG00000233739	0	0	0
ENSG00000272720	1	0	1
ENSG00000279080	22	10	14
ENSG00000128298	2	2	1
ENSG00000161179	0	0	0
ENSG00000161180	0	0	0
ENSG00000273342	0	0	0
ENSG00000128228	0	0	0
ENSG00000212102	0	0	0
ENSG00000283871	0	0	0
ENSG00000284630	0	0	0
ENSG00000284651	0	0	0
ENSG00000284654	0	0	0
ENSG00000284621	0	0	0
ENSG00000272954	0	0	0
ENSG00000100023	3	1	2
ENSG00000100027	0	0	1
ENSG00000286365	0	0	0
ENSG00000244671	0	0	0
ENSG00000286127	0	0	0
ENSG00000287446	0	0	0
ENSG00000185252	2	1	1
ENSG00000207343	0	0	0
ENSG00000277971	0	0	0
ENSG00000099910	22	9	13
ENSG00000215493	47	22	25
ENSG00000255156	0	0	0
ENSG00000201916	0	0	0
ENSG00000242876	0	0	0
ENSG00000236670	23	6	17
ENSG00000236003	0	0	0
ENSG00000133433	0	0	0
ENSG00000228039	0	0	0
ENSG00000099974	0	13	14
ENSG00000272787	0	0	0
ENSG00000224205	0	0	0
ENSG00000250470	0	0	0
ENSG00000235689	0	0	0
ENSG00000099991	0	0	0
ENSG00000232545	0	0	0
ENSG00000177993	2	1	1
ENSG00000183762	7	6	1
ENSG00000226772	0	0	0
ENSG00000200871	0	0	0
ENSG00000251952	0	0	0
ENSG00000186998	0	0	0
ENSG00000100263	143	66	77
ENSG00000237015	0	0	0
ENSG00000100276	1	1	0
ENSG00000273216	0	0	0
ENSG00000280968	0	0	0
ENSG00000239127	0	0	0
ENSG00000242156	0	0	0
ENSG00000278292	0	0	0
ENSG00000225465	2	2	0
ENSG00000100285	0	0	0
ENSG00000282816	0	0	0
ENSG00000100296	6	5	1
ENSG00000234208	0	0	0
ENSG00000184117	7	3	4
ENSG00000186575	3	2	1
ENSG00000233010	4	3	1
ENSG00000232396	0	0	0
ENSG00000100314	0	0	0
ENSG00000100319	0	0	0
ENSG00000200976	0	0	0
ENSG00000287967	0	23	36
ENSG00000184076	31	46	44
ENSG00000239282	0	0	0
ENSG00000248751	0	0	0
ENSG00000099992	0	0	0
ENSG00000099995	0	0	0
ENSG00000099999	4	2	2
ENSG00000100003	38	16	22
ENSG00000249590	0	0	0
ENSG00000273350	0	0	0
ENSG00000222915	0	0	0
ENSG00000272689	6	2	4
ENSG00000242114	0	0	0
ENSG00000273428	0	0	0
ENSG00000230137	0	0	0
ENSG00000100012	2	2	0
ENSG00000181123	0	0	0
ENSG00000214161	0	0	0
ENSG00000133488	2	0	2
ENSG00000225774	0	0	0
ENSG00000128242	0	0	0
ENSG00000100029	0	0	0
ENSG00000223831	0	0	0
ENSG00000099958	0	0	0
ENSG00000251357	0	0	0
ENSG00000279467	8	1	8
ENSG00000244425	0	0	0
ENSG00000240972	0	12	6
ENSG00000273295	0	0	0
ENSG00000225282	75	37	38
ENSG00000206090	0	0	0
ENSG00000231271	0	0	0
ENSG00000099994	0	0	0
ENSG00000233080	20	10	10
ENSG00000273068	0	0	0
ENSG00000238153	6	4	2
ENSG00000100284	0	0	0
ENSG00000224279	0	0	0
ENSG00000230912	1	1	0
ENSG00000287219	0	0	0
ENSG00000100216	0	0	0
ENSG00000229598	416	232	184
ENSG00000244491	0	0	1
ENSG00000230149	0	1	3
ENSG00000273096	0	0	0
ENSG00000225450	0	1	0
ENSG00000272669	0	0	0
ENSG00000273076	0	0	0
ENSG00000100197	0	0	0
ENSG00000100427	0	0	0
ENSG00000196576	0	0	0
ENSG00000227484	0	0	0
ENSG00000223461	0	0	0
ENSG00000272682	1	0	1
ENSG00000231086	0	0	0
ENSG00000100056	0	0	0
ENSG00000206203	0	0	0
ENSG00000063515	0	0	0
ENSG00000100075	248	117	131
ENSG00000280007	7	2	6
ENSG00000187979	0	0	0
ENSG00000276160	0	0	0
ENSG00000274044	0	0	0
ENSG00000276874	0	0	0
ENSG00000275060	0	0	0
ENSG00000183785	2	1	1
ENSG00000239900	12	7	5
ENSG00000237472	29	15	14
ENSG00000223679	0	0	0
ENSG00000100218	0	0	0
ENSG00000128266	0	0	0
ENSG00000283438	0	0	0
ENSG00000275635	0	0	0
ENSG00000186716	0	0	0
ENSG00000236794	0	0	0
ENSG00000240160	0	0	0
ENSG00000230701	0	0	0
ENSG00000288683	0	0	0
ENSG00000100116	78	40	38
ENSG00000128310	0	0	0
ENSG00000284197	0	0	0
ENSG00000207696	0	0	0
ENSG00000100129	133	71	65
ENSG00000100139	1	1	0
ENSG00000100412	2	3	0
ENSG00000100280	5	4	1
ENSG00000185608	60	24	36
ENSG00000100033	0	0	0
ENSG00000233577	28	22	22
ENSG00000285968	0	0	0
ENSG00000285690	0	0	0
ENSG00000206066	0	0	0
ENSG00000230637	52	23	29
ENSG00000231466	0	0	0
ENSG00000272942	0	0	0
ENSG00000272798	0	0	0
ENSG00000271138	0	0	0
ENSG00000277872	0	0	0
ENSG00000272977	0	0	0
ENSG00000243811	2	1	1
ENSG00000215193	25	9	18
ENSG00000099937	0	0	0
ENSG00000099940	1	1	1
ENSG00000272600	0	1	0
ENSG00000099942	25	16	9
ENSG00000285314	0	0	0
ENSG00000184436	209	116	99
ENSG00000284060	0	0	0
ENSG00000226872	0	8	2
ENSG00000207575	0	0	0
ENSG00000249680	0	0	0
ENSG00000284665	9	5	4
ENSG00000100207	7	4	3
ENSG00000288719	0	0	0
ENSG00000279652	2	1	1
ENSG00000279927	4	5	0
ENSG00000279217	11	10	2
ENSG00000279714	2	0	2
ENSG00000279805	0	0	0
ENSG00000233764	0	0	0
ENSG00000231576	0	0	0
ENSG00000237948	0	0	0
ENSG00000225557	0	0	0
ENSG00000237129	0	0	0
ENSG00000229088	0	0	0
ENSG00000100336	0	0	0
ENSG00000099954	4	1	3
ENSG00000229492	4	1	3
ENSG00000232305	0	0	0
ENSG00000183773	1	0	1
ENSG00000100258	0	0	0
ENSG00000025770	0	0	0
ENSG00000284194	0	0	0
ENSG00000272821	0	0	0
ENSG00000025708	0	0	0
ENSG00000273272	0	0	0
ENSG00000272666	0	0	0
ENSG00000130487	0	0	0
ENSG00000217442	0	0	0
ENSG00000205560	0	0	0
ENSG00000254413	0	0	0
ENSG00000100288	0	0	0
ENSG00000205559	37	15	22
ENSG00000272940	1	0	1
ENSG00000008735	38	13	25
ENSG00000100299	84	44	40
ENSG00000206140	1	1	1
ENSG00000100228	2	0	2
ENSG00000189060	54	24	30
ENSG00000184113	0	0	0
ENSG00000184949	7	6	3
ENSG00000183246	0	0	0
ENSG00000100249	0	0	0
ENSG00000200985	0	0	0
ENSG00000225544	0	0	0
ENSG00000100034	16	4	12
ENSG00000224086	6	0	7
ENSG00000100038	0	0	0
ENSG00000253239	0	0	0
ENSG00000211637	0	0	0
ENSG00000254355	0	0	0
ENSG00000278657	0	0	0
ENSG00000249333	0	0	0
ENSG00000211642	0	0	0
ENSG00000253794	0	0	0
ENSG00000228161	0	0	0
ENSG00000253874	0	0	0
ENSG00000254075	0	0	0
ENSG00000254161	0	0	0
ENSG00000253242	0	0	0
ENSG00000253752	0	0	0
ENSG00000253823	0	0	0
ENSG00000275361	0	0	0
ENSG00000211638	0	0	0
ENSG00000225741	0	0	0
ENSG00000263366	0	0	0
ENSG00000236118	0	0	0
ENSG00000233720	0	0	0
ENSG00000211639	0	0	0
ENSG00000227710	0	0	0
ENSG00000224465	0	0	0
ENSG00000254308	0	0	0
ENSG00000253637	0	0	0
ENSG00000236323	0	0	0
ENSG00000211640	0	0	0
ENSG00000253126	0	0	0
ENSG00000211641	0	0	0
ENSG00000253935	0	0	0
ENSG00000228050	0	0	0
ENSG00000234726	0	0	0
ENSG00000169575	0	0	0
ENSG00000279278	14	12	2
ENSG00000274422	14	7	7
ENSG00000234630	0	0	0
ENSG00000286129	0	0	0
ENSG00000272779	0	0	0
ENSG00000211643	0	0	0
ENSG00000211644	0	0	0
ENSG00000211645	0	0	0
ENSG00000225724	0	0	0
ENSG00000223350	0	0	0
ENSG00000232515	0	0	0
ENSG00000211647	0	0	0
ENSG00000211648	0	0	0
ENSG00000237428	5	5	0
ENSG00000211649	0	0	0
ENSG00000232603	0	0	0
ENSG00000211650	0	0	0
ENSG00000211651	0	0	0
ENSG00000211652	0	0	0
ENSG00000254175	0	0	0
ENSG00000254073	0	0	0
ENSG00000253818	0	0	0
ENSG00000211653	0	0	0
ENSG00000224144	0	0	0
ENSG00000253889	0	0	0
ENSG00000211654	0	0	0
ENSG00000211655	0	0	0
ENSG00000230821	2	0	2
ENSG00000253631	0	0	0
ENSG00000226595	0	0	0
ENSG00000187860	5	1	4
ENSG00000177989	8	7	1
ENSG00000234965	0	0	0
ENSG00000172967	0	0	0
ENSG00000100221	1	0	1
ENSG00000233157	0	0	0
ENSG00000180150	8	3	5
ENSG00000261251	0	0	0
ENSG00000130540	0	0	0
ENSG00000100341	0	0	0
ENSG00000100345	130	61	69
ENSG00000233388	3	2	2
ENSG00000273044	0	0	0
ENSG00000100302	1	0	1
ENSG00000198125	0	0	0
ENSG00000268818	0	0	0
ENSG00000221963	94	41	54
ENSG00000228587	0	0	0
ENSG00000226336	1	1	0
ENSG00000128313	0	0	0
ENSG00000237406	55	30	25
ENSG00000128335	2	2	0
ENSG00000278420	0	0	0
ENSG00000287269	0	0	0
